"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2023-01-21T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",45.79,"provisorisch"
"2023-01-21T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",-0.64,"provisorisch"
"2023-01-21T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",-2.38,"provisorisch"
"2023-01-21T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",202.1,"provisorisch"
"2023-01-21T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",973.1,"provisorisch"
"2023-01-21T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",-0.68,"provisorisch"
"2023-01-21T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",-2.59,"provisorisch"
"2023-01-21T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",112.45,"provisorisch"
"2023-01-21T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",970.56,"provisorisch"
"2023-01-21T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",-0.73,"provisorisch"
"2023-01-22T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",-0.38,"provisorisch"
"2023-01-22T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"provisorisch"
"2023-01-22T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",972.96,"provisorisch"
"2023-01-22T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",26.53,"provisorisch"
"2023-01-22T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",0.43,"provisorisch"
"2023-01-22T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",-0.51,"provisorisch"
"2023-01-22T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",42.62,"provisorisch"
"2023-01-22T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",975.71,"provisorisch"
"2023-01-22T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",0.4,"provisorisch"
"2023-01-22T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",-0.56,"provisorisch"
"2023-01-22T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",16.98,"provisorisch"
"2023-01-22T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",973.31,"provisorisch"
"2023-01-22T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",0.23,"provisorisch"
"2023-01-23T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",0.22,"provisorisch"
"2023-01-23T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"provisorisch"
"2023-01-23T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",975.05,"provisorisch"
"2023-01-23T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",6,"provisorisch"
"2023-01-23T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",2.04,"provisorisch"
"2023-01-23T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",0.27,"provisorisch"
"2023-01-23T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.6,"provisorisch"
"2023-01-23T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",977.88,"provisorisch"
"2023-01-23T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",2.21,"provisorisch"
"2023-01-23T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",0.15,"provisorisch"
"2023-01-23T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.18,"provisorisch"
"2023-01-23T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",975.4,"provisorisch"
"2023-01-23T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",2,"provisorisch"
"2023-01-24T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",2.13,"provisorisch"
"2023-01-24T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"provisorisch"
"2023-01-24T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",978.5,"provisorisch"
"2023-01-24T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",17.21,"provisorisch"
"2023-01-24T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",2.86,"provisorisch"
"2023-01-24T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",2.32,"provisorisch"
"2023-01-24T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"provisorisch"
"2023-01-24T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",981.37,"provisorisch"
"2023-01-24T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",3.23,"provisorisch"
"2023-01-24T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",2.16,"provisorisch"
"2023-01-24T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"provisorisch"
"2023-01-24T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",978.92,"provisorisch"
"2023-01-24T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",2.79,"provisorisch"
"2023-01-25T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",1.99,"provisorisch"
"2023-01-25T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"provisorisch"
"2023-01-25T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",976.06,"provisorisch"
"2023-01-25T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",8.72,"provisorisch"
"2023-01-25T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",2.47,"provisorisch"
"2023-01-25T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",1.99,"provisorisch"
"2023-01-25T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",6.6,"provisorisch"
"2023-01-25T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",978.82,"provisorisch"
"2023-01-25T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",2.43,"provisorisch"
"2023-01-25T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",1.72,"provisorisch"
"2023-01-25T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",2.57,"provisorisch"
"2023-01-25T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",976.45,"provisorisch"
"2023-01-25T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",2.28,"provisorisch"
"2023-01-26T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",0.71,"provisorisch"
"2023-01-26T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.17,"provisorisch"
"2023-01-26T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",968.1,"provisorisch"
"2023-01-26T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",10.27,"provisorisch"
"2023-01-26T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",1.16,"provisorisch"
"2023-01-26T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",0.65,"provisorisch"
"2023-01-26T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",17.67,"provisorisch"
"2023-01-26T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",970.84,"provisorisch"
"2023-01-26T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",1.01,"provisorisch"
"2023-01-26T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",0.52,"provisorisch"
"2023-01-26T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",3.47,"provisorisch"
"2023-01-26T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",968.51,"provisorisch"
"2023-01-26T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",0.8,"provisorisch"
"2023-01-27T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",0.25,"provisorisch"
"2023-01-27T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"provisorisch"
"2023-01-27T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",967.29,"provisorisch"
"2023-01-27T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",7.85,"provisorisch"
"2023-01-27T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",0.55,"provisorisch"
"2023-01-27T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",0.24,"provisorisch"
"2023-01-27T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",8.3,"provisorisch"
"2023-01-27T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",970.15,"provisorisch"
"2023-01-27T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",0.56,"provisorisch"
"2023-01-27T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",0.12,"provisorisch"
"2023-01-27T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",3.15,"provisorisch"
"2023-01-27T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",967.7,"provisorisch"
"2023-01-27T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",0.37,"provisorisch"
"2023-01-28T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",0.77,"provisorisch"
"2023-01-28T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"provisorisch"
"2023-01-28T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",971.59,"provisorisch"
"2023-01-28T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",25.82,"provisorisch"
"2023-01-28T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",1.47,"provisorisch"
"2023-01-28T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",0.8,"provisorisch"
"2023-01-28T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",19.45,"provisorisch"
"2023-01-28T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",974.33,"provisorisch"
"2023-01-28T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",1.64,"provisorisch"
"2023-01-28T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",0.7,"provisorisch"
"2023-01-28T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",3.52,"provisorisch"
"2023-01-28T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",971.94,"provisorisch"
"2023-01-28T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",1.46,"provisorisch"
"2023-01-29T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",0.78,"provisorisch"
"2023-01-29T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"provisorisch"
"2023-01-29T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",975.05,"provisorisch"
"2023-01-29T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",31.86,"provisorisch"
"2023-01-29T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",1.43,"provisorisch"
"2023-01-29T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",0.95,"provisorisch"
"2023-01-29T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"provisorisch"
"2023-01-29T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",977.77,"provisorisch"
"2023-01-29T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",1.82,"provisorisch"
"2023-01-29T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",0.79,"provisorisch"
"2023-01-29T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"provisorisch"
"2023-01-29T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",975.42,"provisorisch"
"2023-01-29T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",1.68,"provisorisch"
"2023-01-30T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",1.52,"provisorisch"
"2023-01-30T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",64.42,"provisorisch"
"2023-01-30T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",974.44,"provisorisch"
"2023-01-30T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",76.86,"provisorisch"
"2023-01-30T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",4.35,"provisorisch"
"2023-01-30T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",1.63,"provisorisch"
"2023-01-30T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",73.18,"provisorisch"
"2023-01-30T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",977.2,"provisorisch"
"2023-01-30T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",4.62,"provisorisch"
"2023-01-30T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",1.31,"provisorisch"
"2023-01-30T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",59.35,"provisorisch"
"2023-01-30T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",974.77,"provisorisch"
"2023-01-30T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",4.41,"provisorisch"
"2023-01-31T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",3.81,"provisorisch"
"2023-01-31T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",20.41,"provisorisch"
"2023-01-31T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",976.65,"provisorisch"
"2023-01-31T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",71.48,"provisorisch"
"2023-01-31T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",5.28,"provisorisch"
"2023-01-31T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",3.78,"provisorisch"
"2023-01-31T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",15.32,"provisorisch"
"2023-01-31T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",979.38,"provisorisch"
"2023-01-31T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",5.42,"provisorisch"
"2023-01-31T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",3.44,"provisorisch"
"2023-01-31T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",14.53,"provisorisch"
"2023-01-31T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",976.99,"provisorisch"
"2023-01-31T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",5.16,"provisorisch"
"2023-02-01T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",5.05,"provisorisch"
"2023-02-01T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",29.98,"provisorisch"
"2023-02-01T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",975.47,"provisorisch"
"2023-02-01T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",65.4,"provisorisch"
"2023-02-01T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",7.27,"provisorisch"
"2023-02-01T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",5.18,"provisorisch"
"2023-02-01T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",58.98,"provisorisch"
"2023-02-01T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",978.11,"provisorisch"
"2023-02-01T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",7.4,"provisorisch"
"2023-02-01T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",4.95,"provisorisch"
"2023-02-01T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",32.32,"provisorisch"
"2023-02-01T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",975.77,"provisorisch"
"2023-02-01T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",7.3,"provisorisch"
"2023-02-02T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",5.76,"provisorisch"
"2023-02-02T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",54.37,"provisorisch"
"2023-02-02T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",978.32,"provisorisch"
"2023-02-02T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",26.24,"provisorisch"
"2023-02-02T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",7.5,"provisorisch"
"2023-02-02T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",6.03,"provisorisch"
"2023-02-02T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",75.9,"provisorisch"
"2023-02-02T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",981.05,"provisorisch"
"2023-02-02T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",7.93,"provisorisch"
"2023-02-02T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",5.76,"provisorisch"
"2023-02-02T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",54.12,"provisorisch"
"2023-02-02T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",978.63,"provisorisch"
"2023-02-02T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",7.56,"provisorisch"
"2023-02-03T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",6.53,"provisorisch"
"2023-02-03T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",4.17,"provisorisch"
"2023-02-03T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",981.09,"provisorisch"
"2023-02-03T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",67.93,"provisorisch"
"2023-02-03T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",8.45,"provisorisch"
"2023-02-03T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",6.83,"provisorisch"
"2023-02-03T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",9.95,"provisorisch"
"2023-02-03T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",983.85,"provisorisch"
"2023-02-03T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",8.71,"provisorisch"
"2023-02-03T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",6.48,"provisorisch"
"2023-02-03T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",5.17,"provisorisch"
"2023-02-03T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",981.47,"provisorisch"
"2023-02-03T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",8.42,"provisorisch"
"2023-02-04T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",6.24,"provisorisch"
"2023-02-04T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",216.08,"provisorisch"
"2023-02-04T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",982.51,"provisorisch"
"2023-02-04T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",25.11,"provisorisch"
"2023-02-04T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",7.54,"provisorisch"
"2023-02-04T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",6.01,"provisorisch"
"2023-02-04T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",297.27,"provisorisch"
"2023-02-04T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",985.27,"provisorisch"
"2023-02-04T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",7.45,"provisorisch"
"2023-02-04T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",5.97,"provisorisch"
"2023-02-04T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",216.83,"provisorisch"
"2023-02-04T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",982.92,"provisorisch"
"2023-02-04T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",7.29,"provisorisch"
"2023-02-05T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",3.65,"provisorisch"
"2023-02-05T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",429.37,"provisorisch"
"2023-02-05T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",983.16,"provisorisch"
"2023-02-05T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",35.17,"provisorisch"
"2023-02-05T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",4.76,"provisorisch"
"2023-02-05T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",3.5,"provisorisch"
"2023-02-05T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",411.13,"provisorisch"
"2023-02-05T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",985.98,"provisorisch"
"2023-02-05T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",5.01,"provisorisch"
"2023-02-05T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",3.2,"provisorisch"
"2023-02-05T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",394.17,"provisorisch"
"2023-02-05T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",983.6,"provisorisch"
"2023-02-05T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",4.77,"provisorisch"
"2023-02-06T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",2.66,"provisorisch"
"2023-02-06T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"provisorisch"
"2023-02-06T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",982.52,"provisorisch"
"2023-02-06T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",57.27,"provisorisch"
"2023-02-06T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",4.35,"provisorisch"
"2023-02-06T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",2.5,"provisorisch"
"2023-02-06T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",1.87,"provisorisch"
"2023-02-06T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",985.35,"provisorisch"
"2023-02-06T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",4,"provisorisch"
"2023-02-06T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",2.48,"provisorisch"
"2023-02-06T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.08,"provisorisch"
"2023-02-06T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",982.98,"provisorisch"
"2023-02-06T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",4.53,"provisorisch"
"2023-02-07T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",0.1,"provisorisch"
"2023-02-07T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"provisorisch"
"2023-02-07T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",981.89,"provisorisch"
"2023-02-07T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",115.37,"provisorisch"
"2023-02-07T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",3.25,"provisorisch"
"2023-02-07T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",0.01,"provisorisch"
"2023-02-07T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"provisorisch"
"2023-02-07T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",984.8,"provisorisch"
"2023-02-07T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",2.91,"provisorisch"
"2023-02-07T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",-0.07,"provisorisch"
"2023-02-07T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"provisorisch"
"2023-02-07T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",982.39,"provisorisch"
"2023-02-07T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",3.04,"provisorisch"
"2023-02-08T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",-1.46,"provisorisch"
"2023-02-08T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"provisorisch"
"2023-02-08T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",981.18,"provisorisch"
"2023-02-08T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",74.23,"provisorisch"
"2023-02-08T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",0.14,"provisorisch"
"2023-02-08T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",-1.5,"provisorisch"
"2023-02-08T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"provisorisch"
"2023-02-08T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",984.13,"provisorisch"
"2023-02-08T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",0.16,"provisorisch"
"2023-02-08T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",-1.59,"provisorisch"
"2023-02-08T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"provisorisch"
"2023-02-08T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",981.7,"provisorisch"
"2023-02-08T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",0.19,"provisorisch"
"2023-02-09T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",0.35,"provisorisch"
"2023-02-09T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"provisorisch"
"2023-02-09T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",981.15,"provisorisch"
"2023-02-09T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",127.39,"provisorisch"
"2023-02-09T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",5.81,"provisorisch"
"2023-02-09T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",0.1,"provisorisch"
"2023-02-09T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"provisorisch"
